ID,YEAR,DAY_OF_MONTH,FL_DATE,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEP_TIME,ARR_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_TIMEZONE_CODE,DEP_TIME_UTC_MS,DEST_TIMEZONE_CODE,ARR_TIME_UTC_MS_TMP,ARR_TIME_UTC_MS,TIME_TAKEN,DELAY,WRONG
13713,2012,3,1/3/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,924,1116,172,155,1107,America/Barbados,1325597040000,America/New_York,1325607360000,1325607360000,172,0,FALSE
13714,2012,4,1/4/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,923,1122,179,155,1107,America/Barbados,1325683380000,America/New_York,1325694120000,1325694120000,179,0,FALSE
13715,2012,5,1/5/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,928,1125,177,152,1107,America/Barbados,1325770080000,America/New_York,1325780700000,1325780700000,177,0,FALSE
13716,2012,6,1/6/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,929,1129,180,155,1107,America/Barbados,1325856540000,America/New_York,1325867340000,1325867340000,180,0,FALSE
13717,2012,7,1/7/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,929,1112,163,149,1107,America/Barbados,1325942940000,America/New_York,1325952720000,1325952720000,163,0,FALSE
13718,2012,8,1/8/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,926,1116,170,150,1107,America/Barbados,1326029160000,America/New_York,1326039360000,1326039360000,170,0,FALSE
13719,2012,9,1/9/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,929,1143,194,165,1107,America/Barbados,1326115740000,America/New_York,1326127380000,1326127380000,194,0,FALSE
13720,2012,10,1/10/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,925,1122,177,157,1107,America/Barbados,1326201900000,America/New_York,1326212520000,1326212520000,177,0,FALSE
13721,2012,11,1/11/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,941,1131,170,150,1107,America/Barbados,1326289260000,America/New_York,1326299460000,1326299460000,170,0,FALSE
13722,2012,12,1/12/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,919,1102,163,146,1107,America/Barbados,1326374340000,America/New_York,1326384120000,1326384120000,163,0,FALSE
13723,2012,13,1/13/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,937,1116,159,145,1107,America/Barbados,1326461820000,America/New_York,1326471360000,1326471360000,159,0,FALSE
13724,2012,14,1/14/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,926,1113,167,146,1107,America/Barbados,1326547560000,America/New_York,1326557580000,1326557580000,167,0,FALSE
13725,2012,15,1/15/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,924,1125,181,156,1107,America/Barbados,1326633840000,America/New_York,1326644700000,1326644700000,181,0,FALSE
13726,2012,16,1/16/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,925,1116,171,150,1107,America/Barbados,1326720300000,America/New_York,1326730560000,1326730560000,171,0,FALSE
13727,2012,17,1/17/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,930,1118,168,147,1107,America/Barbados,1326807000000,America/New_York,1326817080000,1326817080000,168,0,FALSE
13728,2012,18,1/18/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,1025,1229,184,147,1107,America/Barbados,1326896700000,America/New_York,1326907740000,1326907740000,184,0,FALSE
13729,2012,19,1/19/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,930,1121,171,152,1107,America/Barbados,1326979800000,America/New_York,1326990060000,1326990060000,171,0,FALSE
13730,2012,20,1/20/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,919,1115,176,157,1107,America/Barbados,1327065540000,America/New_York,1327076100000,1327076100000,176,0,FALSE
13731,2012,21,1/21/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,925,1119,174,153,1107,America/Barbados,1327152300000,America/New_York,1327162740000,1327162740000,174,0,FALSE
13732,2012,22,1/22/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,921,1116,175,153,1107,America/Barbados,1327238460000,America/New_York,1327248960000,1327248960000,175,0,FALSE
13733,2012,23,1/23/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,928,1122,174,155,1107,America/Barbados,1327325280000,America/New_York,1327335720000,1327335720000,174,0,FALSE
13734,2012,24,1/24/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,927,1119,172,156,1107,America/Barbados,1327411620000,America/New_York,1327421940000,1327421940000,172,0,FALSE
13735,2012,25,1/25/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,918,1115,177,156,1107,America/Barbados,1327497480000,America/New_York,1327508100000,1327508100000,177,0,FALSE
13736,2012,26,1/26/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,927,1110,163,145,1107,America/Barbados,1327584420000,America/New_York,1327594200000,1327594200000,163,0,FALSE
13737,2012,27,1/27/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,924,1112,168,149,1107,America/Barbados,1327670640000,America/New_York,1327680720000,1327680720000,168,0,FALSE
13738,2012,28,1/28/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,919,1107,168,148,1107,America/Barbados,1327756740000,America/New_York,1327766820000,1327766820000,168,0,FALSE
13739,2012,29,1/29/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,919,1109,170,154,1107,America/Barbados,1327843140000,America/New_York,1327853340000,1327853340000,170,0,FALSE
13740,2012,30,1/30/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,920,1111,171,153,1107,America/Barbados,1327929600000,America/New_York,1327939860000,1327939860000,171,0,FALSE
13741,2012,31,1/31/2012,19805,AA,846,15024,STT,Charlotte Amalie,VI,MIA,Miami,FL,924,1119,175,156,1107,America/Barbados,1328016240000,America/New_York,1328026740000,1328026740000,175,0,FALSE
13862,2012,7,1/7/2012,19805,AA,856,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1541,1844,243,225,1693,America/Barbados,1325965260000,America/New_York,1325979840000,1325979840000,243,0,FALSE
13863,2012,14,1/14/2012,19805,AA,856,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1536,1838,242,223,1693,America/Barbados,1326569760000,America/New_York,1326584280000,1326584280000,242,0,FALSE
13864,2012,21,1/21/2012,19805,AA,856,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1550,1909,259,231,1693,America/Barbados,1327175400000,America/New_York,1327190940000,1327190940000,259,0,FALSE
13865,2012,28,1/28/2012,19805,AA,856,15024,STT,Charlotte Amalie,VI,BOS,Boston,MA,1539,1842,243,224,1693,America/Barbados,1327779540000,America/New_York,1327794120000,1327794120000,243,0,FALSE
55756,2012,1,1/1/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1519,1553,34,19,68,America/Barbados,1325445540000,America/Barbados,1325447580000,1325447580000,34,0,FALSE
55757,2012,1,1/1/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,924,957,33,21,68,America/Barbados,1325424240000,America/Barbados,1325426220000,1325426220000,33,0,FALSE
55758,2012,1,1/1/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1713,1748,35,18,68,America/Barbados,1325452380000,America/Barbados,1325454480000,1325454480000,35,0,FALSE
56426,2012,2,1/2/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1519,1559,40,20,68,America/Barbados,1325531940000,America/Barbados,1325534340000,1325534340000,40,0,FALSE
56427,2012,2,1/2/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,912,950,38,22,68,America/Barbados,1325509920000,America/Barbados,1325512200000,1325512200000,38,0,FALSE
56428,2012,2,1/2/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1728,1808,40,18,68,America/Barbados,1325539680000,America/Barbados,1325542080000,1325542080000,40,0,FALSE
57075,2012,3,1/3/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,917,951,34,21,68,America/Barbados,1325596620000,America/Barbados,1325598660000,1325598660000,34,0,FALSE
57076,2012,3,1/3/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1720,1801,41,21,68,America/Barbados,1325625600000,America/Barbados,1325628060000,1325628060000,41,0,FALSE
57648,2012,4,1/4/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,919,952,33,19,68,America/Barbados,1325683140000,America/Barbados,1325685120000,1325685120000,33,0,FALSE
57649,2012,4,1/4/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1718,1812,54,19,68,America/Barbados,1325711880000,America/Barbados,1325715120000,1325715120000,54,0,FALSE
58250,2012,5,1/5/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1520,1601,41,22,68,America/Barbados,1325791200000,America/Barbados,1325793660000,1325793660000,41,0,FALSE
58251,2012,5,1/5/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,919,959,40,18,68,America/Barbados,1325769540000,America/Barbados,1325771940000,1325771940000,40,0,FALSE
58252,2012,5,1/5/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1727,1820,53,19,68,America/Barbados,1325798820000,America/Barbados,1325802000000,1325802000000,53,0,FALSE
58859,2012,6,1/6/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1543,1622,39,22,68,America/Barbados,1325878980000,America/Barbados,1325881320000,1325881320000,39,0,FALSE
58860,2012,6,1/6/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,926,1003,37,19,68,America/Barbados,1325856360000,America/Barbados,1325858580000,1325858580000,37,0,FALSE
58861,2012,6,1/6/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1720,1755,35,24,68,America/Barbados,1325884800000,America/Barbados,1325886900000,1325886900000,35,0,FALSE
59383,2012,7,1/7/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1513,1554,41,20,68,America/Barbados,1325963580000,America/Barbados,1325966040000,1325966040000,41,0,FALSE
59384,2012,7,1/7/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,910,944,34,20,68,America/Barbados,1325941800000,America/Barbados,1325943840000,1325943840000,34,0,FALSE
59385,2012,7,1/7/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1721,1815,54,20,68,America/Barbados,1325971260000,America/Barbados,1325974500000,1325974500000,54,0,FALSE
59976,2012,8,1/8/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1514,1551,37,20,68,America/Barbados,1326050040000,America/Barbados,1326052260000,1326052260000,37,0,FALSE
59977,2012,8,1/8/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,914,946,32,20,68,America/Barbados,1326028440000,America/Barbados,1326030360000,1326030360000,32,0,FALSE
59978,2012,8,1/8/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1737,1813,36,20,68,America/Barbados,1326058620000,America/Barbados,1326060780000,1326060780000,36,0,FALSE
60583,2012,9,1/9/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1525,1609,44,20,68,America/Barbados,1326137100000,America/Barbados,1326139740000,1326139740000,44,0,FALSE
60584,2012,9,1/9/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,911,947,36,17,68,America/Barbados,1326114660000,America/Barbados,1326116820000,1326116820000,36,0,FALSE
60585,2012,9,1/9/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1718,1751,33,18,68,America/Barbados,1326143880000,America/Barbados,1326145860000,1326145860000,33,0,FALSE
61130,2012,10,1/10/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,914,942,28,17,68,America/Barbados,1326201240000,America/Barbados,1326202920000,1326202920000,28,0,FALSE
61131,2012,10,1/10/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1711,1750,39,19,68,America/Barbados,1326229860000,America/Barbados,1326232200000,1326232200000,39,0,FALSE
61669,2012,11,1/11/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,924,1012,48,29,68,America/Barbados,1326288240000,America/Barbados,1326291120000,1326291120000,48,0,FALSE
61670,2012,11,1/11/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1718,1802,44,20,68,America/Barbados,1326316680000,America/Barbados,1326319320000,1326319320000,44,0,FALSE
62268,2012,12,1/12/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,910,942,32,19,68,America/Barbados,1326373800000,America/Barbados,1326375720000,1326375720000,32,0,FALSE
62269,2012,12,1/12/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1720,1807,47,20,68,America/Barbados,1326403200000,America/Barbados,1326406020000,1326406020000,47,0,FALSE
62876,2012,13,1/13/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,919,959,40,19,68,America/Barbados,1326460740000,America/Barbados,1326463140000,1326463140000,40,0,FALSE
62877,2012,13,1/13/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1721,1756,35,20,68,America/Barbados,1326489660000,America/Barbados,1326491760000,1326491760000,35,0,FALSE
63400,2012,14,1/14/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,908,945,37,21,68,America/Barbados,1326546480000,America/Barbados,1326548700000,1326548700000,37,0,FALSE
63401,2012,14,1/14/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1717,1824,67,18,68,America/Barbados,1326575820000,America/Barbados,1326579840000,1326579840000,67,0,FALSE
63991,2012,15,1/15/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1512,1546,34,20,68,America/Barbados,1326654720000,America/Barbados,1326656760000,1326656760000,34,0,FALSE
63992,2012,15,1/15/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,903,949,46,18,68,America/Barbados,1326632580000,America/Barbados,1326635340000,1326635340000,46,0,FALSE
63993,2012,15,1/15/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1723,1759,36,20,68,America/Barbados,1326662580000,America/Barbados,1326664740000,1326664740000,36,0,FALSE
64593,2012,16,1/16/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1516,1555,39,17,68,America/Barbados,1326741360000,America/Barbados,1326743700000,1326743700000,39,0,FALSE
64594,2012,16,1/16/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,913,952,39,21,68,America/Barbados,1326719580000,America/Barbados,1326721920000,1326721920000,39,0,FALSE
64595,2012,16,1/16/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1723,1805,42,19,68,America/Barbados,1326748980000,America/Barbados,1326751500000,1326751500000,42,0,FALSE
65129,2012,17,1/17/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,909,939,30,17,68,America/Barbados,1326805740000,America/Barbados,1326807540000,1326807540000,30,0,FALSE
65130,2012,17,1/17/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1706,1753,47,23,68,America/Barbados,1326834360000,America/Barbados,1326837180000,1326837180000,47,0,FALSE
65653,2012,18,1/18/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,924,1000,36,20,68,America/Barbados,1326893040000,America/Barbados,1326895200000,1326895200000,36,0,FALSE
65654,2012,18,1/18/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1716,1756,40,23,68,America/Barbados,1326921360000,America/Barbados,1326923760000,1326923760000,40,0,FALSE
66239,2012,19,1/19/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1540,1617,37,17,68,America/Barbados,1327002000000,America/Barbados,1327004220000,1327004220000,37,0,FALSE
66240,2012,19,1/19/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,912,947,35,18,68,America/Barbados,1326978720000,America/Barbados,1326980820000,1326980820000,35,0,FALSE
66241,2012,19,1/19/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1716,1757,41,21,68,America/Barbados,1327007760000,America/Barbados,1327010220000,1327010220000,41,0,FALSE
66836,2012,20,1/20/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,910,945,35,21,68,America/Barbados,1327065000000,America/Barbados,1327067100000,1327067100000,35,0,FALSE
66837,2012,20,1/20/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1715,1757,42,21,68,America/Barbados,1327094100000,America/Barbados,1327096620000,1327096620000,42,0,FALSE
67344,2012,21,1/21/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1519,1600,41,16,68,America/Barbados,1327173540000,America/Barbados,1327176000000,1327176000000,41,0,FALSE
67345,2012,21,1/21/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,911,942,31,22,68,America/Barbados,1327151460000,America/Barbados,1327153320000,1327153320000,31,0,FALSE
67346,2012,21,1/21/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1715,1748,33,19,68,America/Barbados,1327180500000,America/Barbados,1327182480000,1327182480000,33,0,FALSE
67925,2012,22,1/22/2012,20409,B6,808,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1508,1605,57,23,68,America/Barbados,1327259280000,America/Barbados,1327262700000,1327262700000,57,0,FALSE
67926,2012,22,1/22/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,905,937,32,18,68,America/Barbados,1327237500000,America/Barbados,1327239420000,1327239420000,32,0,FALSE
67927,2012,22,1/22/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1745,1818,33,20,68,America/Barbados,1327268700000,America/Barbados,1327270680000,1327270680000,33,0,FALSE
68519,2012,23,1/23/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,911,946,35,19,68,America/Barbados,1327324260000,America/Barbados,1327326360000,1327326360000,35,0,FALSE
68520,2012,23,1/23/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1719,1756,37,21,68,America/Barbados,1327353540000,America/Barbados,1327355760000,1327355760000,37,0,FALSE
69049,2012,24,1/24/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,911,944,33,15,68,America/Barbados,1327410660000,America/Barbados,1327412640000,1327412640000,33,0,FALSE
69050,2012,24,1/24/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1855,1936,41,21,68,America/Barbados,1327445700000,America/Barbados,1327448160000,1327448160000,41,0,FALSE
69572,2012,25,1/25/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,911,947,36,18,68,America/Barbados,1327497060000,America/Barbados,1327499220000,1327499220000,36,0,FALSE
69573,2012,25,1/25/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1723,1759,36,20,68,America/Barbados,1327526580000,America/Barbados,1327528740000,1327528740000,36,0,FALSE
70158,2012,26,1/26/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,911,957,46,20,68,America/Barbados,1327583460000,America/Barbados,1327586220000,1327586220000,46,0,FALSE
70159,2012,26,1/26/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1712,1750,38,23,68,America/Barbados,1327612320000,America/Barbados,1327614600000,1327614600000,38,0,FALSE
70754,2012,27,1/27/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,910,940,30,18,68,America/Barbados,1327669800000,America/Barbados,1327671600000,1327671600000,30,0,FALSE
70755,2012,27,1/27/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1715,1749,34,19,68,America/Barbados,1327698900000,America/Barbados,1327700940000,1327700940000,34,0,FALSE
71262,2012,28,1/28/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,908,945,37,16,68,America/Barbados,1327756080000,America/Barbados,1327758300000,1327758300000,37,0,FALSE
71263,2012,28,1/28/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1715,1802,47,20,68,America/Barbados,1327785300000,America/Barbados,1327788120000,1327788120000,47,0,FALSE
71842,2012,29,1/29/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,912,954,42,17,68,America/Barbados,1327842720000,America/Barbados,1327845240000,1327845240000,42,0,FALSE
71843,2012,29,1/29/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1721,1756,35,17,68,America/Barbados,1327872060000,America/Barbados,1327874160000,1327874160000,35,0,FALSE
72435,2012,30,1/30/2012,20409,B6,1033,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,915,953,38,18,68,America/Barbados,1327929300000,America/Barbados,1327931580000,1327931580000,38,0,FALSE
72436,2012,30,1/30/2012,20409,B6,1035,15024,STT,Charlotte Amalie,VI,SJU,San Juan,PR,1826,1858,32,19,68,America/Barbados,1327962360000,America/Barbados,1327964280000,1327964280000,32,0,FALSE
